1.1 a,1.1 b,1.2 b,1.3 b,2.1 b,2.2 b,2.3 b,3.1b,3.2 b,3.3 b,4 b 
1166,39.6,6,1.2,1,2.4,1.6,11.6,14.9,52.4,0.9
1167,39.4,5.6,1.3,1.2,2.4,2,11.2,14.9,52.4,0.9
1168,40.3,5.6,1.3,1.2,2.4,1.6,11.2,14.9,52.4,0.9
1169,40.1,5.5,1.3,1.2,2.4,1.6,11.2,14.8,52.4,0.9
1170,40.4,5.5,1.3,1.6,2.4,1.2,11.2,14.9,52.4,0.9
1171,39.7,5.3,1.5,2,2.4,1.2,11.2,14.9,52.4,0.9
1172,39.6,5.3,1.8,2,2.4,1.2,10.8,14.9,52.3,1
1173,40.1,5.3,2,2,2.4,1.2,10.8,14.9,52.3,1
1174,41.1,5.5,2,2.2,2.4,1.2,10.4,15,52.4,1
1175,40.3,5.7,2,2.4,2.4,1.2,10.4,14.9,52.4,1
1176,38.1,6,1.9,2.4,2.4,1.2,10.4,15,52.3,1.2
1177,37.3,6.5,2,2.4,2.4,0.8,10.4,15,52.3,1.2
1178,37.1,6.8,2,2.4,2.4,0.8,10.4,15,52.4,1.2
1179,36.6,7.1,2,2.4,2.8,0.8,10.4,15,52.4,1.2
1180,35.3,7.3,2.4,2.4,2.8,0.8,10.4,15,52.5,1.2
1181,34.1,7.3,2.4,2.4,2.4,0.8,10.4,15,52.5,1.2
1182,32.7,7,2.8,2.4,2,0.8,10.4,15,52.5,1.2
1183,32.1,6.8,2.7,2.5,2,0.8,10.4,15,52.5,1.2
1184,31.7,6.5,2.7,2.9,2.4,0.8,10.8,15,52.6,1.2
1185,31.7,6.4,2.7,3.3,2.4,0.8,11.2,14.9,52.5,1.2
1186,34,6.4,2.6,3.9,2,0.8,11.2,14.9,52.6,1.2
1187,36.1,6.3,2.5,4.3,1.6,0.8,10.8,14.8,52.6,1.2
1188,39.7,6.3,2.8,4.4,1.6,0.4,10.8,14.8,52.7,1.2
1189,43.7,6.3,2.8,4.7,1.6,0.4,10.8,14.8,52.7,1.2
1190,46.8,6.4,3,5.2,1.6,0.4,10.4,14.7,52.7,1.2
1191,46.6,6.5,3.4,6.3,1.6,0.8,10.4,14.7,52.7,1.2
1192,47.1,6.5,3.2,6.4,1.6,0.8,10.4,14.7,52.8,1.2
1193,46.7,6.4,3.2,5.6,1.2,0.4,10.4,14.7,52.8,1.2
1194,45.8,6.1,3.2,4.9,1.2,0.4,10.4,14.8,52.8,1.6
1195,43.9,6,3.5,4.3,1.2,0.8,10.4,14.7,52.9,2
1196,39.1,6.2,3.7,3.5,1.2,0.8,10.4,14.7,52.9,2
1197,36.6,6.4,3.7,3.1,1.2,0.8,10.4,14.8,52.9,2.2
1198,34.5,6.5,3.7,2.8,1.2,0.8,10,14.8,53,2.1
1199,33.1,6.5,4,2.5,1.2,0.8,10,14.8,53,1.7
1200,35.8,6.5,3.8,2.4,1.2,0.4,10,14.8,53.1,1.6
1201,38.1,6.5,3.6,2.5,1.2,0.4,10.4,14.8,53.1,1.4
1202,39.8,6.5,3.3,2.7,1.2,0.4,10.8,14.8,53.2,1.6
1203,40.4,6.5,3.2,3.1,1.2,0.4,10.8,14.8,53.2,1.4
1204,37.7,6.5,3.1,3.5,1.2,0.4,10.8,14.8,53.2,1.8
1205,35.1,6.5,3.1,4.2,1.2,0.4,10.4,14.8,53.2,1.6
1206,33.7,6.4,3,5.2,1.2,0.4,10.4,14.8,53.2,2
1207,33.4,6.2,3,6.4,1.2,0.4,10.4,14.7,53.2,1.7
1208,33.1,6.1,3,7.6,1.2,0.4,10.4,14.7,53.2,1.6
1209,33.4,6.1,3,9,1.2,0.4,10.4,14.7,53.2,1.6
1210,36.2,6.2,3.1,10.8,1.2,0.4,10.4,14.7,53.2,1.6
1211,37,6.1,3.1,13.2,1.2,0.4,10.4,14.7,53.2,1.9
1212,36.9,6.1,3.4,15.8,1.2,0.4,10.4,14.7,53.2,1.6
1213,34.9,5.9,3.2,18.9,1.2,0.4,10.4,14.7,53.2,1.9
1214,33.7,6,3.4,21.8,1.2,0.4,10.4,14.7,53.2,2
1215,34.5,6,3.6,24.9,1.2,0.4,10.4,14.7,53.2,2.1
1216,37,6.5,3.8,30.1,1.6,0.4,10.8,14.9,53.3,2
1217,37.5,6.3,3.4,31.8,1.6,0.4,10.4,14.8,53.2,1.8
1218,35.9,6,3.2,33,1.6,0.4,10.4,14.7,53.2,1.6
1219,34.1,5.8,2.8,33.3,1.6,0.4,10,14.7,53.1,1.7
1220,33.6,5.8,2.8,32.9,1.6,0.4,10,14.7,53.1,2.1
1221,32.4,5.4,2.8,31.7,1.6,0.4,10,14.7,53,2.1
1222,32.9,5.3,2.8,30.2,1.6,0.4,9.6,14.7,53,1.8
1223,34,5.3,2.8,28.2,1.6,0.4,9.6,14.7,53,1.7
1224,33.6,5.5,2.7,25.4,1.6,0.4,9.6,14.7,53,1.6
1225,30.7,5.4,2.5,23.1,1.2,0.4,9.6,14.7,52.9,1.6
1226,30.7,5.4,2.4,21.3,1.2,0.4,9.6,14.7,52.9,1.6
1227,31.7,5.4,2.4,20.5,1.2,0.4,9.6,14.7,52.9,2
1228,30.5,5.4,2.4,20.6,1.2,0.4,10,14.7,52.9,2
1229,29.2,5.4,2.4,21.8,1.2,0.4,10,14.7,52.9,2.1
1230,28.4,5.3,2.4,23.7,1.2,0.4,10,14.6,52.9,2.1
1231,28,5.3,2.4,26.3,1.2,0.4,10,14.6,52.9,2.1
1232,28.5,5.3,2.4,28.8,1.2,0.4,9.6,14.6,52.9,2.4
1233,28.9,4.9,2.4,30.9,1.2,0.8,10,14.7,52.9,2.4
1234,28.9,4.9,2.4,32.3,1.2,0.4,10,14.7,52.9,2.4
1235,27.4,4.9,2.4,32,1.2,0.4,10,14.7,52.9,2.4
1236,28.2,4.8,2.4,31,1.2,0.4,10,14.8,52.9,2.4
1237,28.2,4.8,2.4,29.8,1.2,0.4,10,14.7,52.9,2.5
1238,26.6,4.8,2.1,27.3,1.2,0.4,10.4,14.7,52.9,2.8
1239,25.8,4.8,2.1,24.4,1.2,0.4,10.4,14.7,52.8,3
1240,26.1,4.8,1.7,20.9,1.2,0.4,10.4,14.7,52.8,2.8
1241,25,4.8,1.6,17.8,1.2,0.4,10.4,14.7,52.8,2.8
1242,24.5,4.8,1.6,15.3,1.2,0.4,10.4,14.7,52.8,3.4
1243,24.5,4.8,1.8,13.2,1.2,0.4,10.4,14.7,52.8,3
1244,25.7,4.8,1.6,11.2,1.2,0.4,10.4,14.7,52.8,2.7
1245,26.7,4.8,1.6,10,1.2,0.4,10.4,14.7,52.8,2.8
1246,25.9,4.8,1.6,8.8,1.2,0.4,10.4,14.7,52.8,2.8
1247,24.4,4.8,1.6,8.1,1.2,0.4,10.4,14.7,52.9,3.2
1248,25.2,4.8,1.6,7.8,1.2,0.4,10.4,14.7,52.9,3.8
1249,25.9,4.6,1.6,7.3,1.2,0.4,10.4,14.7,52.8,3.2
1250,25.8,4.5,1.6,7.1,1.2,0.4,10.4,14.7,52.8,3.6
1251,25.9,4.4,1.5,7.1,1.2,0.4,10.4,14.7,52.8,4
1252,25.1,4.4,1.2,7.1,1.2,0.4,10.4,14.7,52.8,4.4
1253,23.9,4.2,1.1,7.4,1.2,0.4,10.4,14.7,52.8,6
1254,23.2,4.4,0.9,7.7,1.2,0.4,10.4,14.7,52.9,6.2
1255,22.9,4.4,0.9,7.8,1.2,0.4,10.4,14.7,52.8,6.2
1256,22.5,4.4,0.8,7.8,1.2,0.4,10.4,14.7,52.8,6.7
1257,22.5,4.2,0.8,7.6,1.2,0.4,10.4,14.8,52.8,6.7
1258,22.5,4.1,0.6,7.2,1.2,0.4,10.4,14.7,52.9,7
1259,22.9,4,0.6,6.1,1.2,0.4,10.4,14.7,52.9,6
1260,23.2,4,0.7,4.8,1.2,0.4,10.4,14.7,52.9,6.2
1261,23.4,4,0.8,4,1.2,0.4,10.4,14.8,52.8,5.9
1262,23.2,4,0.6,3.6,1.2,0.4,10.4,14.8,52.8,6.3
1263,22.5,4,0.6,3.6,1.2,0.4,10.4,14.8,52.8,5.9
1264,21.7,4,0.6,3.6,1.2,0.4,10.4,14.8,52.9,5.4
1265,21.7,3.8,0.6,3.2,1.2,0.4,10.4,14.8,52.8,5.8
1266,22.6,3.7,0.6,2.9,1.2,0.4,10,14.8,52.9,5.4
1267,23.4,3.7,0.5,2.9,1.2,0.4,9.6,14.7,52.9,4.6
1268,24.1,3.8,0.5,2.9,1.2,0.4,10,14.7,52.9,4.6
1269,24.3,3.7,0.8,2.9,1.2,0.4,10,14.8,52.9,4.2
1270,22.7,3.8,0.6,2.7,1.2,0.4,9.6,14.8,52.9,4
1271,22.6,3.6,0.6,2.4,1.2,0.4,9.6,14.8,52.9,4.5
1272,21.3,3.6,0.6,2.4,1.2,0.4,9.6,14.9,52.9,4.9
1273,20.4,3.4,0.7,2.4,1.2,0.4,9.6,14.8,52.9,4.8
1274,20.6,3.3,0.5,2.4,1.2,0.4,9.6,14.8,53,4.8
1275,20.8,3.3,0.5,2,1.2,0.4,9.6,14.8,52.9,5.2
1276,20.8,3.3,0.4,1.6,1.2,0.4,9.6,14.9,52.9,5.8
1277,20.6,3.3,0.4,1.8,1.2,0.4,9.6,14.9,52.9,6.3
1278,20.2,3.3,0.4,1.9,1.2,0.4,9.6,14.9,53,6.9
1279,20.5,3.3,0.4,2,1.2,0.4,9.6,14.8,53,7.4
1280,20.3,3.3,0.4,2.4,1.2,0.4,9.6,15,53.2,7.6
1281,19.5,3.3,0.4,2.4,1.2,0.4,9.6,14.9,53.1,6.1
1282,18.8,3.3,0.4,2,1.2,0.4,9.6,14.9,53.1,5.6
1283,18.4,3.2,0.4,1.6,0.8,0.4,9.6,14.9,53.1,5.6
1284,19.1,3.2,0.4,1.6,0.8,0.4,9.6,14.9,53.1,7.1
1285,19.2,3.1,0.4,1.3,0.8,0.4,9.6,14.8,53,9.3
1286,19.8,3.1,0.4,1.1,0.8,0.4,9.6,14.8,53,9.5
1287,19.8,3.1,0.4,1.2,0.8,0.4,9.6,14.8,53.1,8.4
1288,19.2,3.1,0.4,1.2,0.8,0.4,9.6,14.9,53.1,9.3
1289,19.2,3.1,0.4,0.9,0.8,0.4,9.6,14.8,53,13.3
1290,18.6,3.1,0.4,0.9,0.8,0.4,9.6,14.8,53,17
1291,17.6,3,0.4,1.1,0.8,0.4,9.6,14.8,53.1,19.7
1292,16.4,3,0.4,1,0.8,0.4,9.6,14.8,53.1,20.2
1293,16.4,3,0.4,1,0.8,0.4,9.6,14.8,53.1,17.9
1294,15.6,3,0.4,0.9,0.8,0.4,9.6,14.9,53.1,15
1295,15.2,2.9,0.4,0.8,0.8,0.4,9.6,14.8,53.1,14.5
1296,14.9,2.9,0.4,0.7,0.8,0.4,9.6,14.9,53.1,16.3
1297,14.7,2.9,0.4,0.8,0.8,0.4,9.6,14.9,53.1,18
1298,14.1,2.9,0.4,0.8,0.8,0.4,9.6,14.9,53.1,20.4
1299,13.6,2.9,0.4,0.8,0.8,0.4,9.6,14.9,53.1,22
1300,13.7,2.9,0.4,0.8,0.8,0.4,9.6,14.9,53.1,20.6
1301,14.1,2.9,0.4,0.8,0.8,0.4,9.6,14.9,53.1,19.8
1302,14.5,2.9,0.4,0.8,0.8,0.4,9.6,14.9,53.1,20.9
1303,14.5,2.9,0.4,1.1,0.8,0.4,9.6,14.9,53.1,22.6
1304,14.9,2.9,0.4,1.1,0.8,0.4,9.6,14.9,53.2,24.2
1305,14.9,2.9,0.4,1.1,0.8,0.4,9.6,14.9,53.2,24.1
1306,14.9,2.9,0.4,1,0.8,0.4,9.6,14.9,53.2,22.5
1307,14.9,2.9,0.4,0.9,0.8,0.4,9.6,14.8,53.2,19.7
1308,14.9,2.9,0.5,0.8,0.8,0.4,9.6,14.9,53.2,16.4
1309,14.9,2.9,0.5,0.8,0.8,0.4,9.6,14.8,53.2,14
1310,14.6,2.9,0.5,0.8,0.8,0.4,9.6,14.9,53.2,13.7
1311,13.9,2.9,0.5,0.8,0.8,0.4,9.6,14.9,53.2,15.4
1312,13.8,2.9,0.5,0.8,1.2,0.4,9.6,14.9,53.2,18.7
1313,14.1,2.9,0.5,0.8,1.2,0.4,9.6,14.9,53.2,24.5
1314,14.2,2.9,0.5,0.8,1.2,0.4,9.6,14.9,53.2,32.6
1315,14.1,2.9,0.5,0.8,1.2,0.4,9.6,14.9,53.2,41.4
1316,13.5,2.9,0.6,0.8,1.2,0.4,9.6,14.9,53.2,51.4
1317,12.8,2.9,0.6,0.8,1.2,0.4,9.6,14.9,53.2,63.2
1318,12.3,2.9,0.6,0.8,1.2,0.4,9.6,14.9,53.2,75.1
1319,12.3,2.9,0.7,0.8,1.2,0.4,9.6,14.9,53.2,85.9
1320,12.3,2.9,0.5,0.7,1.2,0.4,9.6,14.9,53.2,90.2
1321,12.3,2.9,0.5,0.7,1.2,0.4,9.6,14.9,53.2,96.1
1322,12.5,2.9,0.6,0.7,1.2,0.4,9.6,14.9,53.2,96.2
1323,12,2.9,0.8,0.8,1.6,0.4,9.6,14.9,53.2,99
1324,11.7,2.9,0.7,0.7,2,0.4,9.6,14.9,53.3,98
1325,12.1,2.9,0.7,0.7,2.4,0.4,9.6,14.9,53.2,100
1326,12.1,2.9,0.7,0.7,2.8,0.4,9.6,14.9,53.3,98.8
1327,12.9,2.9,0.8,0.7,2.8,0.4,9.6,14.9,53.3,100
1328,12.5,2.9,0.8,0.7,2.8,0.8,9.6,14.9,53.3,100
1329,11.7,2.9,0.8,0.7,2.8,0.8,9.6,14.9,53.3,100
1330,11.1,2.9,0.8,0.7,2.4,1.2,9.6,14.9,53.3,100
1331,10.7,2.9,0.8,0.7,2.4,1.6,9.6,14.9,53.4,100
1332,11.2,2.9,0.8,0.7,2.4,2,9.6,14.9,53.3,100
1333,11.5,2.9,0.8,0.8,2.4,2,9.6,14.9,53.3,100
1334,11.2,3,0.8,0.8,2.8,2.4,10,14.9,53.4,100
1335,10.8,3,0.8,0.8,3.2,2.4,9.6,14.9,53.3,100
1336,10.5,3.1,0.8,0.7,3.2,2.8,9.6,14.9,53.3,100
1337,10.9,3.1,0.8,0.7,3.6,3.2,9.6,14.9,53.3,100
1338,11.1,3.1,0.8,0.7,3.6,3.6,9.6,14.9,53.4,100
1339,10.8,3.1,0.8,0.7,3.6,3.6,9.6,14.9,53.5,100
1340,10.8,3.3,0.8,0.7,3.2,3.6,9.6,14.9,53.5,100
1341,10.4,3.3,0.8,0.8,3.2,3.2,9.6,14.9,53.6,100
1342,10.1,3.3,0.7,0.8,3.2,3.2,10,14.9,53.5,100
1343,9.3,3.4,0.8,0.8,3.2,3.6,9.6,14.9,53.6,100
1344,8.8,3.7,0.8,0.8,3.2,4,9.6,15.1,53.7,100
1345,9.1,3.4,0.8,0.6,3.6,4,9.6,15,53.6,100
1346,8.9,3.6,0.7,0.6,4,4,9.6,14.9,53.5,100
1347,8.8,3.5,0.7,0.6,4.4,4.4,10,14.9,53.6,100
1348,9.3,3.7,0.7,0.6,4.8,4,9.6,14.9,53.6,100
1349,8.9,3.6,0.7,0.6,5.6,4,9.6,14.9,53.5,100
1350,8.5,3.7,0.7,0.6,6,3.6,9.6,14.9,53.6,100
1351,8.4,3.7,0.7,0.7,5.6,3.2,9.6,14.9,53.5,100
1352,8.5,3.7,0.6,0.7,5.6,3.2,9.6,14.9,53.5,100
1353,8.4,3.7,0.6,0.7,4.8,3.2,9.6,14.9,53.5,100
1354,8.4,3.7,0.6,0.6,4.4,3.2,10,14.9,53.6,100
1355,8.1,3.7,0.6,0.6,3.6,3.2,10,14.9,53.6,100
1356,8,3.7,0.5,0.6,3.2,3.2,10,14.9,53.6,100
1357,7.7,3.7,0.5,0.6,2.8,3.6,10,14.9,53.6,100
1358,8,3.7,0.5,0.5,2,4,10,14.9,53.6,100
1359,7.7,3.7,0.6,0.5,1.6,4,10,14.9,53.5,100
1360,7.7,3.8,0.6,0.5,1.2,4,10,14.9,53.6,100
1361,7.7,3.8,0.7,0.5,1.2,3.6,10,14.8,53.6,100
1362,7.3,3.8,0.5,0.5,1.2,3.2,10,14.9,53.6,100
1363,7.2,3.8,0.5,0.5,1.2,2.8,9.6,14.8,53.5,100
1364,7.2,3.8,0.5,0.4,1.2,2.4,9.6,14.9,53.6,100
1365,6.9,3.8,0.5,0.4,1.2,2,9.6,14.9,53.6,100
1366,6.7,3.8,0.4,0.4,1.2,1.6,9.6,14.9,53.6,100
1367,6.8,3.8,0.5,0.5,1.2,1.2,9.6,14.9,53.6,100
1368,7.1,3.8,0.4,0.4,1.2,0.8,9.6,14.9,53.6,100
1369,6.9,3.8,0.4,0.4,1.2,0.8,9.6,14.9,53.6,100
1370,6.9,3.9,0.4,0.4,1.2,0.8,10,14.9,53.7,100
1371,6.5,4,0.5,0.5,1.2,0.8,10,14.9,53.6,100
1372,6.5,4,0.4,0.5,1.2,0.8,10,14.9,53.6,100
1373,6.5,4,0.4,0.5,1.2,0.8,10,14.9,53.6,100
1374,6.5,4,0.4,0.5,1.2,0.8,9.6,14.9,53.7,100
1375,6.4,4,0.4,0.5,1.2,0.8,9.6,14.9,53.6,100
1376,6.4,4,0.4,0.5,1.2,0.8,9.6,14.9,53.6,100
1377,6.4,4,0.4,0.5,1.2,0.8,9.6,14.9,53.7,100
1378,6.1,4,0.4,0.5,1.2,0.8,9.6,14.9,53.7,100
1379,5.7,4,0.4,0.5,1.2,0.8,9.6,14.9,53.7,100
1380,5.8,4,0.4,0.5,1.2,0.4,9.6,14.9,53.7,100
1381,5.6,4,0.4,0.5,1.2,0.4,9.6,14.9,53.7,100
1382,5.5,4,0.4,0.5,1.2,0.4,10,14.9,53.7,100
1383,5.5,4,0.4,0.5,1.2,0.4,10,14.9,53.7,100
1384,5.5,4,0.4,0.4,1.2,0.4,9.6,14.9,53.7,100
1385,5.5,4,0.4,0.4,1.2,0.4,9.6,14.9,53.8,100
1386,5.4,4,0.3,0.4,1.2,0.4,9.6,15,53.8,100
1387,5.3,4,0.3,0.5,1.2,0.4,9.6,15,53.8,100
1388,5.2,4,0.3,0.4,1.2,0.4,10,15,53.9,100
1389,4.9,4,0.3,0.4,1.2,0.4,10,15,53.8,99
1390,4.9,4,0.3,0.4,1.2,0.4,9.6,15,53.8,99.8
1391,4.9,4,0.3,0.5,1.2,0.4,10,15,53.8,61.4
1392,4.9,4,0.3,0.5,1.2,0.4,10,15,53.8,81.7
1393,4.9,4,0.3,0.5,1.2,0.4,10,15,53.9,44.8
1394,4.9,4,0.3,0.5,1.2,0.4,10,15,53.9,49
1395,4.8,4,0.3,0.5,1.2,0.4,10,15,53.9,27.8
1396,4.8,4,0.3,0.5,1.2,0.4,10,15,53.8,16.3
1397,4.8,4,0.3,0.5,1.2,0.4,10,15,53.8,11.4
1398,4.8,4,0.3,0.5,1.2,0.4,10,15,53.8,8.4
1399,4.8,4,0.3,0.5,1.2,0.4,10,15,53.9,6.6
1400,4.6,4,0.3,0.5,1.2,0.4,10,15,53.9,6.6
1401,4.4,4,0.3,0.5,1.2,0.4,10,15,53.9,6.5
1402,4.4,4,0.3,0.5,1.2,0.4,10,15,54,5.6
1403,4.3,4,0.3,0.4,1.2,0.4,9.6,15,53.9,5.2
1404,4.3,4.1,0.3,0.4,1.2,0.4,10,15,53.9,4.8
1405,4.3,4.1,0.3,0.4,0.8,0.4,10,15,53.9,4
1406,4.4,4,0.3,0.4,0.8,0.4,10,15,53.9,3.4
1407,4.4,4,0.3,0.5,0.8,0.4,10,15,53.9,3
1408,4.5,4,0.4,0.7,1.2,0.4,10,15.2,54.2,3
1409,4.3,4,0.4,0.7,0.8,0.4,9.6,15.1,54,3.3
1410,4.1,4,0.4,0.7,0.8,0.4,9.6,15.1,54,3.3
1411,4.1,4,0.4,0.6,0.8,0.4,9.6,15.1,54,3.2
1412,4.1,4,0.4,0.6,0.8,0.4,9.6,15.1,54,3
1413,3.9,4,0.4,0.6,0.8,0.4,9.6,15.1,54,2.6
1414,3.9,4.1,0.4,0.6,0.8,0.4,9.6,15.1,54,2.6
1415,3.9,4.1,0.4,0.6,0.8,0.4,9.6,15,54,2.8
1416,4,4,0.4,0.7,0.8,0.4,10,15.1,54,3.2
1417,3.9,4,0.4,0.7,0.8,0.4,10,15,54,3.6
1418,3.9,4,0.4,0.7,0.8,0.4,10,15.1,54,3.6
1419,3.9,4,0.4,0.7,0.8,0.4,9.6,15.1,54.1,3.5
1420,3.9,4,0.4,0.7,0.8,0.4,9.6,15,54,3.4
1421,3.9,4,0.4,0.7,0.8,0.4,9.6,15,54,3.8
1422,3.9,4,0.4,0.7,0.8,0.4,9.6,15,54,4.2
1423,3.9,4,0.4,0.7,0.8,0.4,9.6,15,54,3.6
1424,3.7,4,0.4,0.7,0.8,0.4,9.6,15,54,3.7
1425,3.7,4,0.4,0.7,0.8,0.4,9.6,15,54,3.8
1426,3.7,4,0.4,0.6,0.8,0.4,9.6,15,54,3.9
1427,3.7,4,0.4,0.7,0.8,0.4,9.6,15,54,4.4
1428,3.7,4,0.4,0.6,0.8,0.4,9.6,15,54,4.1
1429,3.7,4,0.4,0.6,0.8,0.4,9.6,15,54,4
1430,3.7,4,0.4,0.6,0.8,0.4,9.6,15,54,4
1431,3.7,4,0.4,0.6,0.8,0.4,9.6,15,54,3.8
1432,3.7,4,0.4,0.5,0.8,0.4,9.6,15,54.1,3.8
1433,3.6,4,0.4,0.5,0.8,0.4,9.6,15,54,3.4
1434,3.6,4,0.4,0.5,0.8,0.4,9.6,15,54,3.1
1435,3.6,4,0.4,0.5,0.8,0.4,9.6,15,54,3.1
1436,3.6,4,0.4,0.5,0.8,0.4,9.6,15,54,2.8
1437,3.6,3.9,0.4,0.5,0.8,0.4,9.6,15,54,2.9
1438,3.6,3.9,0.4,0.4,0.8,0.4,10,15,54.1,2.8
1439,3.5,3.8,0.4,0.4,0.8,0.4,10,15,54.1,2.8
1440,3.4,3.7,0.4,0.4,0.8,0.4,10,15,54.1,2.5
1441,3.3,3.6,0.4,0.4,0.8,0.4,9.6,15,54.1,2.8
1442,3.4,3.7,0.4,0.4,0.8,0.4,9.6,15,54.2,2.5
1443,3.4,3.7,0.4,0.4,0.8,0.4,9.6,15,54.1,2.6
1444,3.4,3.7,0.4,0.4,0.8,0.4,9.6,15,54.1,2.6
1445,3.3,3.7,0.4,0.5,0.8,0.4,9.6,15,54.1,2.7
1446,3.3,3.7,0.4,0.5,0.8,0.4,9.6,15,54.1,2.7
1447,3.3,3.7,0.4,0.5,0.8,0.4,9.6,15,54,2.7
1448,3.3,3.7,0.4,0.5,0.8,0.4,9.6,15,54.1,3
1449,3.3,3.7,0.4,0.5,0.8,0.4,9.6,15,54.1,3
1450,3.3,3.6,0.4,0.5,0.8,0.4,9.6,15,54.1,3
1451,3.3,3.7,0.4,0.5,0.8,0.4,10,15,54.2,3
1452,3.3,3.5,0.4,0.5,0.8,0.4,10,15,54.2,2.8
1453,3.3,3.7,0.4,0.5,0.8,0.4,10,15,54.2,2.4
1454,3.3,3.7,0.4,0.5,0.8,0.4,10,15,54.2,2.4
1455,3.3,3.5,0.4,0.5,0.8,0.4,9.6,15,54.2,2
1456,3.3,3.5,0.4,0.5,0.8,0.4,10,15,54.2,2
1457,3.3,3.3,0.4,0.5,0.8,0.4,10,15,54.2,2.4
1458,3.3,3.3,0.4,0.5,0.8,0.4,10,15,54.2,2.8
1459,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,3.2
1460,3.3,3.3,0.4,0.5,0.8,0.4,10,15,54.2,3.2
1461,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,3.2
1462,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,2.8
1463,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,2.4
1464,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.3,2.3
1465,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.3,2.2
1466,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.3,1.8
1467,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,2
1468,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,1.6
1469,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.2,1.6
1470,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.3,1.6
1471,3.3,3.3,0.4,0.5,0.8,0.4,9.6,15,54.3,1.6
1472,3.6,3.3,0.4,0.4,0.8,0.4,9.6,15.2,54.4,1.6
1473,3.5,3.3,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1.6
1474,3.5,3.3,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1.6
1475,3.5,3.3,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1.5
1476,3.5,3.3,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1.5
1477,3.5,3.3,0.4,0.5,0.8,0.4,9.6,15.1,54.3,1.5
1478,3.5,3.2,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1.5
1479,3.5,3.2,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1.4
1480,3.5,3.2,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1.3
1481,3.5,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1.3
1482,3.5,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1.3
1483,3.5,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1.3
1484,3.5,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1485,3.6,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1486,3.6,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1
1487,3.6,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1488,3.6,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1489,3.6,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1490,3.6,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1
1491,3.5,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1492,3.5,3.1,0.4,0.4,0.8,0.4,9.6,15.1,54.3,1
1493,3.5,3,0.4,0.4,0.8,0.4,9.6,15.1,54.4,1
1494,3.5,3,0.4,0.4,0.8,0.4,9.6,15.1,54.4,0.8
1495,3.5,3,0.4,0.4,0.8,0.4,9.6,15.1,54.3,0.8
1496,3.5,3,0.4,0.4,0.8,0.4,9.6,15.1,54.4,0.8
1497,3.6,3,0.4,0.4,0.8,0.4,9.6,15.1,54.4,0.8
1498,3.6,3,0.3,0.4,0.8,0.4,9.6,15.1,54.4,0.8
1499,3.6,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.8
1500,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.4,0.8
1501,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.8
1502,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.9
1503,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.4,0.9
1504,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.4,0.9
1505,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.4,0.9
1506,3.7,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.9
1507,3.9,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.9
1508,3.9,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.9
1509,3.9,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.9
1510,4,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.6,0.9
